52588,US-87,Lubbock,TX,
52590,"I-65, EXIT 2 & US-31W",Franklin,KY,
52591,"I-95, EXIT 104",Ruther Glen,VA,
52594,"I-70, EXIT 32B",Bentleyville,PA,
52595,"I-476,  EXIT 35/95",Jim Thorpe,PA,
52597,"I-81, EXIT 44 & I-76",Plainfield,PA,
52598,"I-76, EXIT 19/247",Middletown,PA,
52599,"I-76, EXIT 21/286",Bowmansville,PA,
52601,"I-40, EXIT 161 & SR-391",North Little Rock,AR,
52602,"I-76, EXIT 16/226",Newburg,PA,
52603,US-281 & SR-200,Carrington,ND,
52605,"I-57, EXIT 335",Monee,IL,
52607,"I-40, EXIT 172",Dickson,TN,
52608,"I-40, EXIT 133",Conover,NC,
52610,"I-90, EXIT 35",Erie,PA,
52611,SR-239,Del Rio,TX,
52612,US-60 & CR-G,Hereford,TX,
52615,"I-90, EXIT 151",Avon,OH,
52616,I-69 EXIT 234,Daleville,IN,
52618,"I-85, EXIT 35",Piedmont,SC,
52620,"I-70, EXIT 19",Goodland,KS,
52621,"I-70, EXIT 27",Goodland,KS,
52622,I-20,Stanton,TX,
52623,"I-84, EXIT 71",Willington,CT,
52624,"I-84, EXIT 188 & US-395",Stanfield,OR,
52625,"I-44, EXIT 226 & SR-85",Sullivan,MO,
52626,"I-95/SR-405, EXIT 29 & US-82/US-17/SR-25/SR-520",Brunswick,GA,
52628,"I-10, EXIT 45",Salome,AZ,
52629,"I-90, EXIT 106 & US-97",Ellensburg,WA,
52630,"I-5, EXIT 263",Salem,OR,
52632,"I-65, EXIT 95 & CR-500",Whiteland,IN,
52633,"I-40 & I-85, EXIT 152",Mebane,NC,
52634,"I-80, EXIT 353",York,NE,
52635,"I-40 & I-35, EXIT 127",Oklahoma City,OK,
52636,"I-64, EXIT 25B & US-41",Haubstadt,IN,
52638,"I-20, EXIT 80 & SR-18",Monahans,TX,
52640,US-30 & US-41,Dyer,IN,
52641,"I-95, EXIT 109",Port Wentworth,GA,
52642,"I-26, EXIT 52 & SR-56",Clinton,SC,
52643,HIGHWAY 277 & FM 1589,Eagle Pass,TX,
52644,"I-95, EXIT 180 & SR-48",Pleasant Hill,NC,
52646,"I-70, EXIT 285",Aurora,CO,
52647,"I-70, EXIT 122",Millersport,OH,
52648,US-67 & SR-158,Ballinger,TX,
52649,"I-10, EXIT 192 & US-90",Midway,FL,
52651,"I-35, EXIT 193",New Braunfels,TX,
52652,"I-275, EXIT 129",Georgetown,KY,
52656,"I-10, EXIT 87",Sierra Blanca,TX,
52658,"I-40, EXIT 221 & SR-27",Okemah,OK,
52659,"I-10, EXIT 20",Lordsburg,NM,
52661,"I-35 WEST, EXIT 40",Fort Worth,TX,
52663,"I-20/I-59, EXIT 17 & SR-28",Livingston,AL,
52664,I-81 EXIT 178B,Pittston,PA,
52667,"I-20, EXIT 100 & US-80",Lawrence,MS,
52669,US-46,Columbia,NJ,
52674,"I-20/FM707, EXIT 277",Tye,TX,
52675,"I-94, EXIT 138",Miles City,MT,
52676,"I-80, EXIT 97 & US-219",Du Bois,PA,
52678,US-277,Bronte,TX,
52679,"I-295, EXIT 56 & I-95, EXIT 7",Bordentown,NJ,
52680,"I-95, EXIT 329",Saint Johns,FL,
52683,"I-40/US-71/US-62, EXIT 72 AND US-412",Springdale,AR,
52684,US-30/US-67,Clinton,IA,
52685,"I-40/US-63, EXIT 233 & SR-261",Palestine,AR,
52686,"I-40, EXIT 277",Joseph City,AZ,
52687,"I-10, EXIT 17",Quartzsite,AZ,
52690,"I-95 & OKEECHOBEE RD, EXIT 129",Fort Pierce,FL,
52691,"I-20/SR-402, EXIT 5 & SR-100",Tallapoosa,GA,
52692,"I-70/I-55, EXIT 18 & SR-162",Troy,IL,
52697,"I-15, EXIT 261",Springville,UT,
60084,US-84,Ashford,AL,
60106,US-84,Daleville,AL,
60114,US-84/SR-167,Enterprise,AL,
60136,US-431,Headland,AL,
60145,US-43/SR-13,Mount Vernon,AL,
60147,US-82 & SR-22,Maplesville,AL,
60191,"I-10, EXIT 94",Tonopah,AZ,
60206,"I-25, EXIT 52",Walsenburg,CO,
60208,"I-91, EXIT 9",North Haven,CT,
60220,US-441,Zellwood,FL,
60224,US-19,Camilla,GA,
60226,US-82 & SR-520,Dawson,GA,
60229,"I-16, EXIT 24",Jeffersonville,GA,
60230,US-19,Pelham,GA,
60242,US-18/US-52,Monona,IA,
60243,"I-29, EXIT 112",Onawa,IA,
60245,"I-84, EXIT 137",Bliss,ID,
60248,"I-95, EXIT 12",Avenel,NJ,
60250,"I-95, EXIT 13A & SR-81",Elizabethport,NJ,
60255,US-51/CR-1450 & US-136,Heyworth,IL,
60256,"I-84, EXIT 1",Montague,NJ,
60270,SR-57,Washington,IN,
60273,"I-70, EXIT 53 & SR-25",Colby,KS,
60280,"I-35, EXIT 4",South Haven,KS,
60282,SR-96 & SR-27,Tribune,KS,
60294,"I-10, EXIT 115",Breaux Bridge,LA,
60295,"I-10, EXIT 80",Crowley,LA,
60298,"I-49, EXIT 11",Grand Coteau,LA,
60313,US-40,White Marsh,MD,
60316,"I-95, EXIT 264 & SR-158",Sherman,ME,
60324,"I-75, EXIT 59",Detroit,MI,
60326,"I-69, EXIT 184",Memphis,MI,
60328,"I-69, EXIT 6",Flint,MI,
60329,"I-75, EXIT 271",Grayling,MI,
60333,US-2,Manistique,MI,
60341,ST 60,Tekonsha,MI,
60342,US-31 & SR-37,Traverse City,MI,
60344,"US-131, EXIT 68",Wayland,MI,
60347,"I-90, EXIT 157, BRIDGE ST ENTRANCE",Albert Lea,MN,
60358,US-10,Glyndon,MN,
60372,SR-96,Carthage,MO,
60373,"I-57, EXIT 12 & US-60",Charleston,MO,
60374,US-54 & SR-13,Collins,MO,
60379,US-54/SR-19,Laddonia,MO,
60380,US-63/US-136,Lancaster,MO,
60382,"I-435, EXIT 57",Kansas City,MO,
60383,"I-70, EXIT 175",New Florence,MO,
60392,"I-20, EXIT 68 & SR-43",Pelahatchie,MS,
60398,"I-90, EXIT 333",Livingston,MT,
60400,SR-16,Plentywood,MT,
60416,US-74 & US-76,Whiteville,NC,
60420,US-183,Alma,NE,
60426,US-3,Merrimack,NH,
60434,US-9,Linden,NJ,
60442,SR-71 & SR-47,Yorkville,IL,
60460,US-36,Coshocton,OH,
60461,"I-75, EXIT 56A",Dayton,OH,
60463,"I-75, EXIT 99",Anna,OH,
60465,ST 309,Marion,OH,
60471,"I-480/I-271, EXIT 23 & SR-8",Bedford,OH,
60473,ST 3,Wooster,OH,
60476,US-75,Dewey,OK,
60508,SR-309,Tamaqua,PA,
60513,US-17,Georgetown,SC,
60515,SR-9 & SR-151,Pageland,SC,
60516,"I-95, EXIT 150",Harleyville,SC,
60519,US-14,Huron,SD,
60538,ST 21W,Bryan,TX,
60539,US-96 & SR-62/FM-1004,Buna,TX,
60540,"I-20, EXIT 533",Canton,TX,
60551,"I-30, EXIT 201  I-30 & SR-8",New Boston,TX,
60554,"I-27, EXIT 49",Plainview,TX,
60565,"I-40, EXIT 163",Shamrock,TX,
60579,US-220/US-221/US-460,Roanoke,VA,
60587,SR-28,Rock Island,WA,
60589,"SR-29, EXIT 91",Cadott,WI,
60590,SR-23 & SR-81,Darlington,WI,
60601,US-53/US-2,Superior,WI,
60635,US-62/US-412 & SR-126,Gassville,AR,
60650,"I-8, EXIT 115",Gila Bend,AZ,
60700,"I-70/US-40, EXIT 259",Golden,CO,
60707,"I-76, EXIT 125",Sterling,CO,
60708,US-385,Wray,CO,
60762,US-1 & US-341,Baxley,GA,
60768,"I-75, EXIT 290/US-41",Cartersville,GA,
60773,US-341/SR-27 & US-129 ALT/SR-340,Hawkinsville,GA,
60779,US-129,Eatonton,GA,
60781,"I-75, EXIT 138",Perry,GA,
60783,US-441/US-23/SR-15 & SR-17A/SR-385,Clarkesville,GA,
60787,"I-20, EXIT 11",Lithia Springs,GA,
60788,US-1/SR-4/SR-17 & SR-24,Louisville,GA,
60791,"I-475, EXIT 1",Macon,GA,
60795,US-319/US-129/SR-90/SR-11,Ocilla,GA,
60797,SR-20,Rome,GA,
60804,US-1 & SR-78,Wadley,GA,
60807,"US-34, EXIT 203",Batavia,IA,
60817,US-218 & SR-27,Janesville,IA,
60822,US-18/US-52,Postville,IA,
60829,"I-72, EXIT 20",Barry,IL,
60833,CR-11 & CR-23,Bloomingdale,IL,
60834,SR-43,Burbank,IL,
60839,"I-74, EXIT 82",Edwards,IL,
60846,"I-88, EXIT 10",Hillsdale,IL,
60851,I-355 & SR-64,Lombard,IL,
60857,US-50/SR-250 & SR-130,Olney,IL,
60865,"I-55, EXIT 286",Cicero,IL,
60871,"I-39/US-51, EXIT 35 & SR-17",Wenona,IL,
60881,"I-64, EXIT 118",Georgetown,IN,
60882,US-33,Goshen,IN,
60887,"I-64, EXIT 57",Jasper,IN,
60890,I-57 EXIT 135,Farina,IL,
60900,"I-80/I=90, MM 56 EB",Rolling Prairie,IN,
60902,"I-80/I-90, EXIT 72 & SR-31",South Bend,IN,
60913,"HWY 50 E, HWY 83 N",Garden City,KS,
60926,US-36 & US-83,Oberlin,KS,
60958,US-90 & SR-3211,Franklin,LA,
60979,"I-10, EXIT 4 & US-90",Vinton,LA,
60988,"I-90, MM291",Blandford,MA,
60989,"I-90, EXIT MM29",Blandford,MA,
60993,"I-90, EXIT 12",Framingham,MA,
60997,I-90 MM 66.7,Ludlow,MA,
60998,"I-90, EXIT 7",Ludlow,MA,
61004,SR-15,Sturbridge,MA,
61006,"I-90, EXIT 11",Westborough,MA,
61019,US-50,Mardela Springs,MD,
61021,US-13 & SR-673,Westover,MD,
61028,"US-10, EXIT 137",Bay City,MI,
61030,I-275,Canton,MI,
61032,US-10/US-127,Clare,MI,
61034,"I-75, EXIT 43",Detroit,MI,
61037,US-23,Fenton,MI,
61038,"I-475, EXIT 4",Burton,MI,
61042,"US-131, EXIT 44",Kalamazoo,MI,
61057,US-2 & US-41,Rapid River,MI,
61063,I-69 EXIT 25,Tekonsha,MI,
61076,"I-35, EXIT 129",Forest Lake,MN,
61080,US-10 & CR-67,New York Mills,MN,
61090,US-59 & SR-1,Thief River Falls,MN,
61093,"I-90, EXIT 45 & SR-60",Worthington,MN,
61099,"I-55, EXIT 157 & SR-32",Bloomsdale,MO,
61102,US-63,Columbia,MO,
61106,US-54 & SR-52,Eldon,MO,
61110,"I-435, EXIT 55B & SR-210",Kansas City,MO,
61111,"I-35, EXIT 40 & SR-116",Lathrop,MO,
61115,US-24 & US-63,Moberly,MO,
61118,"I-55, EXIT 129",Perryville,MO,
61145,US-49 & US-98,Hattiesburg,MS,
61146,"I-59, EXIT 113 & SR-528",Heidelberg,MS,
61149,US-45,Lauderdale,MS,
61168,US-72 & SR-15,Walnut,MS,
61171,US-49 & SR-26,Wiggins,MS,
61176,US-2,Chinook,MT,
61182,US-87,Lewistown,MT,
61193,"I-75, EXIT 161 & CR-99",Findlay,OH,
61195,SR-24,Clinton,NC,
61205,"I-40, EXIT 303",Garner,NC,
61210,US-29,Greensboro,NC,
61254,"I-77, EXIT 65 & SR-901",Union Grove,NC,
61266,US-2 & SR-19,Devils Lake,ND,
61269,"I-29, EXIT 138",Grand Forks,ND,
61271,"I-94, EXIT 292",Valley City,ND,
61291,ST 9,West Chesterfield,NH,
61292,"I-95, EXIT 14A",Jersey City,NJ,
61301,"NJTP,MILE POST 30",Cherry Hill,NJ,
61304,MILE POST 71.7 NJ TURNPIKE SO,Cranbury,NJ,
61305,US-130,Cranbury,NJ,
61308,SR-120,Carlstadt,NJ,
61312,US-202 & SR-31,Flemington,NJ,
61326,MILEPOST 39 NJ TURNPIKE N,Mount Laurel,NJ,
61328,US-130,North Brunswick,NJ,
61333,US-46,Palisades Park,NJ,
61337,"NJTP, MM 5",Penns Grove,NJ,
61339,"I-78, EXIT 3 & US-22",Phillipsburg,NJ,
61346,NEW JERSEY TURNPIKE SOUTH MILEPOST 111.6,Secaucus,NJ,
61357,US-70 & US-54,Alamogordo,NM,
61364,US-64 BUS,Farmington,NM,
61409,SR-370/SR-104,Red Creek,NY,
61410,ST 15,Rochester,NY,
61421,"I-80 WB, EXIT 139",Amherst,OH,
61430,"I-90, EXIT 7",Clyde,OH,
61431,"I-90, EXIT 7",Clyde,OH,
61439,"I-75, EXIT 157",Genoa,OH,
61449,"I-80, EXIT 13A",Mantua,OH,
61450,I-80,Mantua,OH,
61453,"I-475, EXIT 6",Maumee,OH,
61458,OHIO TNPK MM 237 & SR-26,New Springfield,OH,
61459,"I-76, EXIT 157",New Springfield,OH,
61461,"I-280, EXIT 7",Oregon,OH,
61477,US-271,Grant,OK,
61483,"I-220, EXIT 7",Shreveport,LA,
61492,I-35 EXIT 40,Springer,OK,
61508,"I-70 & I-76 NB, MM 147",Bedford,PA,
61509,"I-70/I-76 SB, MM 147",Bedford,PA,
61511,"I-78/US-22, EXIT 16",Bethel,PA,
61515,"I-81, EXIT 52",Carlisle,PA,
61540,US-13,Levittown,PA,
61559,34 MILE WEST OF EXIT 11/146,Somerset,PA,
61560,"I-70 & 76, EXIT 10",Somerset,PA,
61567,"I-76, EXIT 5/48",Verona,PA,
61569,US-6 BUS,Warren,PA,
61570,"I-76, EXIT 12/161 & SR-655",Waterfall,PA,
61571,MILE MARKER 55 NE EXT PENN TPKE,Allentown,PA,
61594,"I-85, EXIT 44",Greenville,SC,
61595,"I-85, EXIT 44",Greenville,SC,
61596,US-25/US-178 & SR-225,Greenwood,SC,
61597,"I-85, EXIT 56",Greer,SC,
61598,SR-41,Hemingway,SC,
61599,"I-26, EXIT 10",Inman,SC,
61605,US-76/US-301,Marion,SC,
61616,"I-77, EXIT 48 & SC-200",Winnsboro,SC,
61621,"I-90 , EXIT 332 & SR-37",Mitchell,SD,
61625,US-212 & SR-20,Watertown,SD,
61633,"I-40, EXIT 320 & SR-298",Crossville,TN,
61642,"I-35, EXIT 26",Kearney,MO,
61646,"I-40, EXIT 35 & SR-59",Mason,TN,
61651,"I-81, EXIT 23 AT MILE 23",Bulls Gap,TN,
61654,US-51/SR-3,Ripley,TN,
61656,US-51,Union City,TN,
61660,"I-40, EXIT 108",Wildersville,TN,
61684,"I-45 & SR-7, EXIT 164",Centerville,TX,
61730,"I-20, EXIT 131",Midland,TX,
61747,"I-35, EXIT 141",Von Ormy,TX,
61751,SR-214,Seminole,TX,
61761,"I-40, EXIT 36 & US-385",Vega,TX,
61763,"I-20, EXIT 73",Wickett,TX,
61787,US-258,Franklin,VA,
61796,US-220,Martinsville,VA,
61799,"I-77, EXIT 52 & US-52/SR-42",Bland,VA,
61804,"I-95 & SR-301, EXIT 31 & SR-40",Stony Creek,VA,
61806,US-13 & CR-646,Townsend,VA,
61819,"I-5, EXIT 36",Longview,WA,
61830,SR-96,Appleton,WI,
61832,"US-8, EXIT 53",Barron,WI,
61835,"I-94, EXIT 345 & US-45",Bristol,WI,
61843,SR-33,Horicon,WI,
61849,"I-94, EXIT 259 & SR-89",Lake Mills,WI,
61862,SR-21,Redgranite,WI,
61867,SR-27 & SR-16/SR-71,Sparta,WI,
61877,SR-59,Whitewater,WI,
61879,SR-13,Wisconsin Rapids,WI,
61880,SR-13/SR-73,Wisconsin Rapids,WI,
61968,"I-35, EXIT 33",Ardmore,OK,
62008,"I-81, EXIT 90",Jonestown,PA,
62075,US-283/US-50/US-56 & US-400,Dodge City,KS,
62097,US-65/SR-9,Clinton,AR,
62211,"I-76, EXIT 66",Wiggins,CO,
62238,SR-207,Hastings,FL,
62283,US-23 & US-341/SR-27,Hazlehurst,GA,
62316,US-20,Delaware,IA,
62355,"I-39, EXIT 14",El Paso,IL,
62370,I-90 Exit 24,Belvidere,IL,
62399,"I-80, EXIT 101",Bristol,IN,
62462,US-60,Owensboro,KY,
62467,"I-64, EXIT 181",Ashland,KY,
62480,US-167,Cut Off,LA,
62487,US-61,Saint Francisville,LA,
62500,"I-10, EXIT 4 & SR-109",Vinton,LA,
62547,SR-32W,Gaylord,MI,
62550,"I-275, EXIT 11",New Boston,MI,
62559,"I-94, EXIT 266",Smiths Creek,MI,
62560,"I-96, EXIT 67",Ionia,MI,
62701,"I-68, EXIT 22",Grantsville,MD,
62710,"I-90, EXIT 370 &SR-10",Big Timber,MT,
62753,US-10,West Fargo,ND,
62768,US-20 & SR-27,Gordon,NE,
62774,SR-9,Northwood,NH,
62790,US-46/US-1/US-9,Palisades Park,NJ,
62800,US-9,South Amboy,NJ,
62817,I-75 EXIT 33,Charleston,TN,
62824,"I-80, EXIT 48",Fernley,NV,
62841,"I-81, EXIT 10",Mc Graw,NY,
62844,"I-81, EXIT 14",Tully,NY,
62850,"I-87, EXIT 17",Gansevoort,NY,
62887,"I-275, EXIT 42",Cincinnati,OH,
62911,"I-85, EXIT 39",Warfield,VA,
62918,ST 91,Twinsburg,OH,
62991,"I-84, EXIT 17",Lake Ariel,PA,
62996,US-22,Alexandria,PA,
63013,"I-95, EXIT 5B",West Greenwich,RI,
63018,"I-526, EXIT 18A & US-78",Charleston,SC,
63126,"I-10, EXIT 593",Schertz,TX,
63193,US-29,Warrenton,VA,
63211,US-97 & SR-215,Omak,WA,
63246,"I-94, EXIT 333",Sturtevant,WI,
63313,I-55 EXIT 14,Marion,AR,
63330,SR-53,Rome,GA,
63336,"I-72 & I-55, EXIT 100-A",Springfield,IL,
63349,"I-24, EXIT 86",Oak Grove,KY,
63351,"I-75, EXIT 76",Berea,KY,
63353,"I-74, EXIT 149",Le Roy,IL,
63376,US-169 & SR-41,Shakopee,MN,
63379,"I-70, EXIT 28",Oak Grove,MO,
63388,"I-95, EXIT 121",Wilson,NC,
63391,"I-80, EXIT 179",North Platte,NE,
63409,"I-90, EXIT 48A; PEMBROKE, NY",Corfu,NY,
63428,"I-40, EXIT 264B",Checotah,OK,
63442,"I-40, EXIT 182",Fairview,TN,
63455,"I-81, EXIT 323",Clear Brook,VA,
63456,"I-85, EXIT 61",Petersburg,VA,
63495,"I-35, EXIT 369",Decatur,TX,
63498,I-40/I-85 EXIT 150,Haw River,NC,
63500,"I-75, EXIT 144B",Bridgeport,MI,
63501,I-81 EXIT 52B OR I-76 EXIT 226,Carlisle,PA,
63502,I-35 & 122ND ST,Edmond,OK,
63506,"I-39, EXIT 159",Stevens Point,WI,
63509,"I-85, EXIT 166",Carnesville,GA,
63510,"I-95, EXIT 181",Latta,SC,
63511,"I-95, EXIT 82",Saint George,SC,
63512,"I-40, EXIT 208",Colfax,NC,
63516,"I-81, EXIT 273",Mount Jackson,VA,
63517,"I-20, EXIT 168 & SR-77",Lincoln,AL,
63519,"I-64, EXIT 45 & SR-25",Nitro,WV,
63522,"I-40, EXIT 238 & US-231",Lebanon,TN,
63523,"I-65, EXIT 334",Decatur,AL,
63524,"I-75/SR-401, EXIT 101",Cordele,GA,
63530,"I-10, EXIT 239-B",New Orleans,LA,
63532,SR-165,Muskogee,OK,
63533,"I-84, EXIT 29",Caldwell,ID,
63538,"US-41/US-141, EXIT 176 & CR-B",Suamico,WI,
63540,"I-75, EXIT 149",Byron,GA,
63545,"I-85, EXIT 104",Blacksburg,SC,
63546,SR/15 & SR-68,Tennille,GA,
63563,"I-10, EXIT 140",Van Horn,TX,
63564,"I-70, EXIT 94 (WILSON ROAD)",Columbus,OH,
63565,"I-8, EXIT 115 & SR-85",Gila Bend,AZ,
63566,"I-10, EXIT 151 & SR-415",Port Allen,LA,
63568,"I-35, EXIT 127",Emporia,KS,
63569,"I-80, EXIT 40 (US-59)",Avoca,IA,
63570,"I-71, EXIT 204 & SR-83",Burbank,OH,
63571,"I-10, EXIT 246 & I-510, EXIT 2C",New Orleans,LA,
63572,"I-40, EXIT 9 & SR-95",Lake Havasu City,AZ,
63574,"I-84, EXIT 376A",Ontario,OR,
63575,"I-40, EXIT 221 (ST 27)",Okemah,OK,
63577,"I-80, EXIT 122",Minooka,IL,
63579,US-301 & SR-299,Middletown,DE,
63580,"I-380, EXIT 68",Evansdale,IA,
63581,"I-75, EXIT 120",Lexington,KY,
63582,US-30,Columbus,NE,
63583,"I-80, EXIT 353",Columbus,NE,
63584,"I-20, EXIT 19",Temple,GA,
63586,US-412 & US-69,Chouteau,OK,
63587,"I-135, EXIT 92",Salina,KS,
63588,"I-94, EXIT 333/US-41 & SR-20",Sturtevant,WI,
63594,"I-24, EXIT 89",Oak Grove,KY,
63595,"I-75, EXIT 122",Lima,OH,
63596,"I-55, EXIT 19",Hayti,MO,
63597,"I-10, EXIT 24",Lordsburg,NM,
63598,"I-90/I-94, EXIT 69 & SR-82",Mauston,WI,
63599,"I-215, EXIT 21",Salt Lake City,UT,
63600,"I-55 /I-20, EXIT 45",Jackson,MS,
63601,"I-20, EXIT 406",Weatherford,TX,
63602,I-40 EXIT 277,Santa Rosa,NM,
63603,US-59/US-69/S LOOP 287 & FM-841,Lufkin,TX,
63604,US-17/SR-15 & SR-100,Palatka,FL,
63605,"I-64, EXIT 43 & SR-395",Waddy,KY,
63606,"I-65/US-52, EXIT 139 & SR-39",Lebanon,IN,
63607,"I-90/94,  EXIT 48",Oakdale,WI,
63608,US-20,Winnebago,IL,
63609,US-20 & SR-2,Rockford,IL,
63612,"I-95/SR-9, EXIT 131 & SR-68 & SR-713",Fort Pierce,FL,
63613,"I-10/US-70, EXIT 24",Lordsburg,NM,
63614,"I-69, EXIT 234",Daleville,IN,
63615,"I-81, EXIT 101",Dublin,VA,
63616,"US-23, EXIT 50",Whitmore Lake,MI,
63619,"I-20, EXIT 112",West Monroe,LA,
63620,"I-20, EXIT 47",Flowood,MS,
63621,"I-35E, EXIT 435",Dallas,TX,
63623,"I-95/SR-9, EXIT 129 & SR-91, EXIT 152 & SR-70",Fort Pierce,FL,
63624,"I-10, EXIT 87",Rayne,LA,
63625,"I-295, DEEP WATER STREET",Penns Grove,NJ,
63627,I-78 & SR-15,New Albany,MS,
63628,"I-65, EXIT 19 & US-43/SR-13",Satsuma,AL,
63629,"I-94, EXIT 88",Osseo,WI,
63630,"I-70 & I-270, EXIT 278",Commerce City,CO,
63635,"I-70, EXIT 295",Junction City,KS,
63636,"I-19, EXIT 12 & SR-289",Rio Rico,AZ,
63637,"I-70, EXIT 79",London,OH,
63639,"I-70, EXIT 23",Brazil,IN,
63640,"I-64, EXIT 113",Mount Sterling,KY,
63641,"I-4/SR-400, EXIT 10 & SR-579",Seffner,FL,
63642,"I-40, EXIT 125 & US-65/SR-25",Greenbrier,AR,
63648,"I-75, EXIT 216",Mcdonough,GA,
63649,US-84,Homerville,GA,
63651,US-29/S8,Athens,GA,
63652,"I-380, EXIT 43 & US-20",Independence,IA,
63653,US-30 & SR-232,Cokeville,WY,
63661,"US-78, EXIT 6",Olive Branch,MS,
63662,"I-75, EXIT 146",Byron,GA,
63667,SR-41/SR-45,Jamestown,SC,
63668,"I-26, EXIT 139",Saint Matthews,SC,
63669,"I-45, EXIT 271",Wilmer,TX,
63671,US-26 & US-85,Torrington,WY,
63676,ST 55,Wellston,MI,
63680,I-93 EXIT 11 & SR 3A,Bow,NH,
63685,US-64/SR-69/SR-15,Crump,TN,
63690,"I-30, EXIT 46",Prescott,AR,
63691,"I-10, EXIT 262",Lee,FL,
63694,"I-55, EXIT 186",Winona,MS,
63695,"I-20/SR-402, EXIT 19 & SR-113",Temple,GA,
63697,"I-64, EXIT 255B",Newport News,VA,
63699,"US-30, EXIT 313",De Witt,IA,
63700,"I-96, EXIT 159",Wixom,MI,
63701,"I-80, EXIT 98/99",Tooele,UT,
63702,"I-264, EXIT 14",Louisville,KY,
63703,"I-71, EXIT 104/FRANK RD EXIT",Columbus,OH,
63704,"I-275, EXIT 44",Cincinnati,OH,
63706,"I-41/US-45, EXIT 45 & CR-EE",Milwaukee,WI,
63715,"I-215, EXIT 28",North Salt Lake,UT,
63716,"I-39, EXIT 115",Rockford,IL,
63718,"I-39/US-51, EXIT 99 & SR-38",Rochelle,IL,
63720,"I-10, EXIT 137",Phoenix,AZ,
63721,I-69E/US-77 & CR-892,Robstown,TX,
63722,"I-10, EXIT 151 & SR-415",Port Allen,LA,
63724,"I-40, EXIT 87 & US-70/US-412",Jackson,TN,
63725,"I-75, EXIT 296",Cartersville,GA,
63726,"I-44 & I-244, EXIT 236",Tulsa,OK,
63727,"I-81, EXIT 3",Binghamton,NY,
63728,"I-80, EXIT 284",Walcott,IA,
63729,"I-80, EXIT 410",West Wendover,NV,
63730,"I-77, EXIT 25",Caldwell,OH,
63731,"I-10, EXIT 43 & SR-383",Iowa,LA,
63732,"I-10, EXIT 200",Eloy,AZ,
63734,US-70 & SR-58,Kinston,NC,
63736,"I-10, EXIT 159",Van Horn,TX,
63737,"I-10, AUSTRIA ROAD",Duson,LA,
63738,US-77,Beatrice,NE,
63740,US-29,Blairs,VA,
63741,"I-295, EXIT 15",Chester,VA,
63743,"I-81, EXIT 175",Pittston,PA,
63744,"I-24, EXIT 86",Oak Grove,KY,
63745,"I-64, EXIT 25",Haubstadt,IN,
63746,"I-85, EXIT 90",Gaffney,SC,
63747,"I-71, EXIT 28",Pendleton,KY,
63751,"I-20 & I-55, EXIT 45",Jackson,MS,
63752,"I-80, EXIT 226",Girard,OH,
63753,"I-75, EXIT 318",Calhoun,GA,
63754,US-19 & SR-129,Mount Nebo,WV,
63755,"I-40, EXIT 325 & US-64",Roland,OK,
63756,"I-20, EXIT 200",Augusta,GA,
63759,US/69/US-60 & US-59,Afton,OK,
63760,I-57,Houma,LA,
63761,"I-94/US-52, EXIT 205 & SR-241",Saint Michael,MN,
63762,"I-57, EXIT 322",Manteno,IL,
63763,"I-80, EXIT 77 & SR-351",La Salle,IL,
63764,"I-45, EXIT 198 & US-84",Fairfield,TX,
63766,"US-23, EXIT 5 & US-223",Ottawa Lake,MI,
63767,I-27 & FM-1729,New Deal,TX,
63768,"I-70, EXIT 49",Higginsville,MO,
63770,"I-90, EXIT 223",Austinburg,OH,
63771,"I-35, EXIT 144",Williams,IA,
63773,ST 152,Liberty,MO,
63774,"I-70, EXIT 24 &SR-63",Hagerstown,MD,
63775,"I-90/39, EXIT 1 & US-51 & SR-75",South Beloit,IL,
63776,US-169/SR-60,Mankato,MN,
63777,"I-35, EXIT 45",Owatonna,MN,
63778,SR-55/SR-149,Saint Paul,MN,
63781,US-23 & PITTSBURG RD,Circleville,OH,
63782,"I-35, EXIT 155",Lebo,KS,
63787,"I-10, EXIT 44",Biloxi,MS,
63789,"I-65, EXIT 240",Hebron,IN,
63790,"I-81, EXIT 4",White Pine,TN,
63791,"I-35, EXIT 328",Waco,TX,
63792,"I-75, EXIT 358",Ocala,FL,
63793,US-183 & US-270/SR-15,Woodward,OK,
63794,"I-30, EXIT 122",Sulphur Springs,TX,
63795,US-412,Clayton,NM,
63796,"I-40/I-85, EXIT 157",Mebane,NC,
63798,"I-81, EXIT 29",Glade Spring,VA,
63799,US-69 BUS & US-69,Eufaula,OK,
63800,"I-95, EXIT 40",Milford,CT,
63801,"I-435, EXIT 55 & SR-210",Kansas City,MO,
63802,"I-40, EXIT 201N",Flagstaff,AZ,
63803,"I-40, EXIT 20",Mulberry,AR,
63805,US-281 & US-281 BUS & CR-1930,Alice,TX,
63812,"I-65, EXIT 86",Glendale,KY,
63813,"I-10 & FOSTER RD, EXIT 583",San Antonio,TX,
63828,US-431,Boaz,AL,
63829,SR-25,Calera,AL,
63836,"I-40, EXIT 183",Carlisle,AR,
63841,US-82 & US-371,Magnolia,AR,
63846,US-71,Mansfield,AR,
63848,"I-30, EXIT 2",Texarkana,AR,
63850,"I-40, EXIT 185",Bellemont,AZ,
63854,US-71,Boles,AR,
63855,"I-10, EXIT 302",Benson,AZ,
63856,"I-17, EXIT 262 & SR-69",Mayer,AZ,
63870,"I-270/US-36, EXIT 4",Commerce City,CO,
63871,"I-70, EXIT 19",Fruita,CO,
